107.46900000000001,0.5414085,0.54930186,0.57438684,0.5290293,0.0,0.0
108.474,0.55243105,0.57848257,0.569478,0.53086025,0.0,0.0
109.479,0.51350594,0.5710887,0.57202214,0.5015861,0.0,0.0
110.482,0.5340669,0.5631173,0.5499265,0.5525805,0.0,0.0
111.486,0.5490691,0.5077939,0.5887353,0.57092977,0.0,0.0
112.49000000000001,0.5877794,0.591075,0.55731475,0.5386684,0.0,0.0
113.49600000000001,0.5861804,0.5307335,0.50771004,0.50652003,0.0,0.0
114.5,0.5407529,0.5937221,0.53839076,0.56265026,0.0,0.0
115.503,0.5926742,0.5868951,0.5418641,0.54761064,0.0,0.0
116.508,0.5203594,0.59727013,0.5943557,0.5052432,0.0,0.0
117.511,0.5042633,0.525691,0.5320697,0.57464075,0.0,0.0
118.515,0.5100478,0.5572904,0.56464964,0.58668023,0.0,0.0
119.519,0.5179117,0.57891744,0.5571757,0.5713834,0.0,0.0
120.523,0.5819257,0.5497579,0.5684443,0.5043557,0.0,0.0
121.527,0.57301605,0.5546542,0.5014597,0.52789575,0.0,0.0
122.531,0.5257639,0.5303955,0.54280955,0.50209916,0.0,0.0
123.535,0.58196837,0.5814927,0.56739354,0.5275796,0.0,0.0
124.539,0.518775,0.58325374,0.5018068,0.5210914,0.0,0.0
125.542,0.5800808,0.5029551,0.5633841,0.5693118,0.0,0.0
126.547,0.54039615,0.58853567,0.539362,0.5944992,0.0,0.0
127.552,0.54821026,0.5226242,0.5196597,0.5281075,0.0,0.0
128.556,0.50605404,0.5824522,0.58431304,0.5579449,0.0,0.0
129.56,0.5266431,0.52843714,0.5657224,0.5494152,0.0,0.0
130.564,0.510527,0.548708,0.55075127,0.5580289,0.0,0.0
131.566,0.59253794,0.54664737,0.51312196,0.54293036,0.0,0.0
132.571,0.50549304,0.5549645,0.50204,0.5316628,0.0,0.0
133.576,0.58052206,0.535217,0.5309611,0.52568406,0.0,0.0
134.581,0.59907,0.55826044,0.56075525,0.5976201,0.0,0.0
135.586,0.59346503,0.5496564,0.52043074,0.51499724,0.0,0.0
136.588,0.50552064,0.5053673,0.5193327,0.51900655,0.0,0.0
137.593,0.59803915,0.5642121,0.544911,0.5650471,0.0,0.0
138.597,0.5310196,0.57921,0.543312,0.57990867,0.0,0.0
139.602,0.5925475,0.5347612,0.5866825,0.5616086,0.0,0.0
140.605,0.59360707,0.5589013,0.5243827,0.52112293,0.0,0.0
141.61,0.59121776,0.5604961,0.5854496,0.5868366,0.0,0.0
142.614,0.55497676,0.5544358,0.5636114,0.5639624,0.0,0.0
143.618,0.5004638,0.5308968,0.5946297,0.57818615,0.0,0.0
144.625,0.5733232,0.5226411,0.59409046,0.51431656,0.0,0.0
145.633,0.5233806,0.56966406,0.51144016,0.5879828,0.0,0.0
146.636,0.5685527,0.5305319,0.57424414,0.55021095,0.0,0.0
147.645,0.5758653,0.54701614,0.5289895,0.59014225,0.0,0.0
148.65,0.5928228,0.55725694,0.53586173,0.5583147,0.0,0.0
149.654,0.5110852,0.57392156,0.5832282,0.53797966,0.0,0.0
150.659,0.53299344,0.5359056,0.51466197,0.5216379,0.0,0.0
151.665,0.5091505,0.5285983,0.58176845,0.56012607,0.0,0.0
152.667,0.58097553,0.56052095,0.594831,0.59254324,0.0,0.0
153.67000000000002,0.554184,0.5765305,0.51676804,0.5887728,0.0,0.0
154.675,0.56391203,0.58140814,0.56343323,0.575532,0.0,0.0
155.681,0.5934974,0.5662296,0.5286687,0.5472083,0.0,0.0
156.684,0.5796748,0.53574127,0.54227,0.50975424,0.0,0.0
157.68800000000
