timestamp, agreement, concentrating, disagreement, interested, thinking, unsure
20-04-2019 01:46:03:63,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:03:97,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:03:133,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:03:167,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:03:203,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:03:237,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:03:273,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:03:307,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:03:343,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:03:378,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:03:414,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:03:451,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:03:485,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:03:523,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:03:560,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:03:595,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:03:632,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:03:667,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:03:703,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:03:736,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:03:773,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:03:809,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:03:852,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:03:886,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:03:920,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:03:957,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:03:992,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:04:30,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:04:65,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:04:98,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:04:133,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:04:167,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:04:203,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:04:236,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:04:274,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:04:312,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:04:350,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:04:388,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:04:427,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:04:466,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:04:501,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:04:535,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:04:569,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:04:602,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:04:636,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:04:669,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:04:707,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:04:741,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:04:778,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:04:813,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:04:852,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:04:885,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:04:918,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:04:955,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:04:991,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:05:29,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:05:67,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:05:104,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:05:137,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:05:175,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:05:209,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:05:246,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:05:279,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:05:313,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:05:349,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:05:386,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:05:420,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:05:454,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:05:490,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:05:529,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:05:566,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:05:642,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:05:676,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:05:715,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:05:751,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:05:785,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:05:821,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:05:857,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:05:891,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:05:926,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:05:960,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:05:995,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:06:32,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:06:68,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:06:102,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:06:138,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:06:173,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:06:208,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:06:246,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:06:280,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:06:315,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:06:352,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:06:389,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:06:427,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:06:461,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:06:497,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:06:533,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:06:568,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:06:604,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:06:642,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:06:680,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:06:717,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:06:755,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:06:788,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:06:825,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:06:861,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:06:895,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:06:933,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:06:966,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:07:0,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:07:34,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:07:72,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:07:108,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:07:142,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:07:178,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:07:212,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:07:247,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:07:285,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:07:321,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:07:359,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:07:397,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:07:433,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:07:469,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:07:503,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:07:539,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:07:577,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:07:615,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:07:649,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:07:686,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:07:720,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:07:760,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:07:797,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:07:838,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:07:882,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:07:919,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:07:957,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:07:992,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:08:28,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:08:61,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:08:98,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:08:134,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:08:168,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:08:204,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:08:240,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:08:276,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:08:310,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:08:345,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:08:383,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:08:426,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:08:470,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:08:505,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:08:544,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:08:591,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:08:626,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:08:662,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:08:700,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:08:740,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:08:777,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:08:813,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:08:850,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:08:888,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:08:943,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:08:977,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:09:11,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:09:48,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:09:86,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:09:127,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:09:165,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:09:202,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:09:242,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:09:279,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:09:313,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:09:351,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:09:393,0.3,0.1,0.9,0.3,0.4,0.4
20-04-2019 01:46:09:429,0.3,0.1,0.9,0.3,0.4,0.4
