"time","frustration","engagement","meditation","short term engagement","long term engagement"
"19-04-2019 18:40:17:390","0.2694882523048482","0.4479834430920387","0.012023230121282747","0.7284181966038683","0.97148585166199"
"19-04-2019 18:40:18:392","0.3618950289242667","0.1504547672589975","0.017094806063335754","0.7728646076750024","0.6565269201236277"
"19-04-2019 18:40:19:393","0.03783250326932568","0.1525214992898486","0.11453309376917367","0.7227146947115566","0.7674484516372502"
"19-04-2019 18:40:20:400","0.07544001124308185","1.214310143157775","0.13697429024707733","0.5995372664643963","0.9833319636679662"
"19-04-2019 18:40:21:401","0.29416408185755855","0.8614503894254987","0.11686773175994541","0.9813554939170944","0.6364062199396787"
"19-04-2019 18:40:22:403","0.12214468034824022","1.0359536674352328","0.08573067330315616","0.8847620231224367","0.7922348727135669"
"19-04-2019 18:40:23:407","0.36312460027594534","1.2234448576684196","0.1438838841429502","0.6586456612481949","0.8671447220206671"
"19-04-2019 18:40:24:412","0.043902095649827326","0.9901737003702458","0.09884123423953371","0.8222751275082684","0.7881193259695363"
"19-04-2019 18:40:25:417","0.2321291927710054","0.9020848806946254","0.18519895787381793","0.9618187881543571","0.5096329972693481"
"19-04-2019 18:40:26:420","0.21488066251788843","1.0282810521751473","0.06531971356450675","0.5861291093154762","0.8078039011565239"
"19-04-2019 18:40:27:424","0.3366942245285519","1.2871325179720376","0.1095099849147303","0.5667978932940158","0.7810381786865"
"19-04-2019 18:40:28:430","0.3354948070893813","0.023835562993107108","0.08127577694627262","0.5171161839006679","0.8687702218585903"
"19-04-2019 18:40:29:433","0.19843694526334207","0.6606805409983615","0.12266702403077695","0.6867310507138327","0.537432748073493"
"19-04-2019 18:40:30:438","0.2843552256322511","1.1986902968465327","0.09984697875020764","0.6094877520395554","0.7797148164494578"
"19-04-2019 18:40:31:443","0.17215913178095676","1.0688405990957193","0.04958395001651117","0.8326897812413854","0.5194292808203202"
"19-04-2019 18:40:32:448","0.08274813993092343","1.2276668412681797","0.07095531735856685","0.562728699729113","0.6178117850380884"
"19-04-2019 18:40:33:450","0.15953381192096341","0.9182314526932664","0.03265421014757206","0.5190572995311011","0.9529024344907421"
"19-04-2019 18:40:34:452","0.040916322923968546","0.17362087714054733","0.18202443792482326","0.5469406718528744","0.7991042030334743"
"19-04-2019 18:40:35:454","0.10883699886509213","0.7365430467018669","0.17723879436076487","0.8914951324163242","0.8201242079329665"
"19-04-2019 18:40:36:458","0.34195959157925887","0.5203204874000055","0.16315186289135866","0.8089288731334621","0.7557373396078865"
"19-04-2019 18:40:37:460","0.0141582461060902","0.16912338085132225","0.14778528758125178","0.6083322547422352","0.8731645498578314"
"19-04-2019 18:40:38:464","0.15161373682372425","0.7882657760682198","0.015116892634546587","0.9430911720856558","0.5368318554890561"
"19-04-2019 18:40:39:469","0.06544068018539884","0.6625209443112227","0.15607794792418164","0.7982966896691293","0.7571282935967818"
"19-04-2019 18:40:40:475","0.11148099354555248","0.34713842372342585","0.18284534539090103","0.8265291323134955","0.5334155931622029"
"19-04-2019 18:40:41:480","0.1448344765077303","1.0961025279595389","0.006101725234185573","0.7845739083275374","0.8519704474184842"
"19-04-2019 18:40:42:485","0.2145600115298402","0.16275069197506137","0.11575224495322588","0.7244086882288776","0.9803369959572035"
"19-04-2019 18:40:43:489","0.39566924976463724","0.5634797325496936","0.10316131962216024","0.9395014456962634","0.9918473671270787"
"19-04-2019 18:40:44:493","0.2505789560614328","0.6771139669867015","0.18209922512695773","0.5139631896700112","0.7060487558129116"
"19-04-2019 18:40:45:499","0.30297649316213315","0.04870810089754779","0.1318416634430639","0.8349379339759411","0.5698579420456475"
"19-04-2019 18:40:46:502","0.11772510740197864","0.08040436409617387","0.01860515420173834","0.6101390481864719","0.709582306796013"
"19-04-2019 18:40:47:504","0.02444316701322018","0.48359084111523415","0.07520120646351787","0.9491533752807431","0.7915061223577164"
"19-04-2019 18:40:48:508","0.06147543187983016","0.5246037800783395","0.1844765825898713","0.8381171881564324","0.8785074274434479"
"19-04-2019 18:40:49:514","0.05625542193986921","0.018749636007991767","0.1852899955504831","0.6312640448224827","0.9466437388746098"
"19-04-2019 18:40:50:516","0.3144685865825262","0.044347160083226825","0.0427746341798799","0.6890981905134774","0.9511482300114854"
"19-04-2019 18:40:51:517","0.09130701880945497","0.7466049132338679","0.14640988128919682","0.6281290430436477","0.5795013538221978"
"19-04-2019 18:40:52:518","0.05728535656572129","0.11134304757769059","0.10248770022822068","0.6288288692121689","0.98810925023218"
"19-04-2019 18:40:53:521","0.39706570281957343","1.1146795441245183","0.03687609412181336","0.5112877658246685","0.7430217177239584"
"19-04-2019 18:40:54:525","0.018902395988859455","0.9555129971236702","0.1489836194888827","0.8672079914832513","0.5781365466623338"
"19-04-2019 18:40:55:527","0.17238855790043917","1.2955973580373277","0.11856390538735602","0.8532858656345241","0.5514081288928528"
"19-04-2019 18:40:56:529","0.2166697931317505","0.5181588821729075","0.05052568022273072","0.5956252690427073","0.6592280591486301"
"19-04-2019 18:40:57:535","0.2861752197610869","0.2504891351291679","0.0968909092800696","0.7441890632506838","0.9389034541846037"
"19-04-2019 18:40:58:537","0.26838913476968285","0.8373417248861231","0.10574313560754034","0.8789537629170472","0.7238628950426498"
"19-04-2019 18:40:59:542","0.10436289256419468","0.9751015943278641","0.06355783080474701","0.7248532966719199","0.7683025585389665"
"19-04-2019 18:41:00:544","0.09225043729333314","0.504859879392166","0.022372995420645903","0.9273812084656025","0.7084900986820155"
"19-04-2019 18:41:01:547","0.08864471952914177","0.18468175512382404","0.12199818667105827","0.9375512864442201","0.7372559740663734"
"19-04-2019 18:41:02:550","0.17938203827737653","1.2812970725853812","0.06358435840304322","0.8325824603001919","0.5359781461302383"
"19-04-2019 18:41:03:551","0.27081855938749694","0.12925123362585886","0.09792336593824442","0.9485121808514336","0.6050773897007686"
"19-04-2019 18:41:04:563","0.14551929036656916","0.18976073372933036","0.13800335793717503","0.5511792052223288","0.8595117037534503"
"19-04-2019 18:41:05:567","0.008924789620498785","0.2359577337972312","0.04281219817665767","0.9126286240882737","0.7455354612546121"
"19-04-2019 18:41:06:572","0.21499550020942948","0.7734980756732442","0.1751750265797256","0.9022892550081896","0.7786138617568245"
"19-04-2019 18:41:07:580","0.34949406700902363","0.6947666534372231","0.07568658312623966","0.9152534677666344","0.6382069972573207"
"19-04-2019 18:41:08:584","0.10722428192101635","0.5402648068120338","0.09680457533371684","0.7930166096969207","0.7017177112182673"
"19-04-2019 18:41:09:586","0.25011280391973706","0.7937247678289924","0.015028705568222889","0.9734829617931924","0.7901587113199986"
"19-04-2019 18:41:10:587","0.29404965832205526","0.39054384907921375","0.053013782376250165","0.6114090782028045","0.508424656168905"
"19-04-2019 18:41:11:588","0.25534958962107795","0.8121634186368611","0.1867290979383335","0.7980101915998125","0.5104476574931137"
"19-04-2019 18:41:12:592","0.017120296501446263","0.15691971785696487","0.16501990432522354","0.8992849828884489","0.9416573494785418"
"19-04-2019 18:41:13:593","0.13269282232758337","0.8003077154549844","0.117314923541554","0.5918511686647796","0.6921420236574766"
"19-04-2019 18:41:14:598","0.38782239530984464","0.7444808585027766","0.13472335104263541","0.7400254884235808","0.8595761313973348"
"19-04-2019 18:41:15:600","0.3445802502222923","0.8076691407201685","0.07781716692726365","0.8093871444786149","0.9736951811840452"
"19-04-2019 18:41:16:602","0.003097863574405713","1.1436575521186993","0.09874042572438356","0.5625172836539518","0.7327483906664538"
"19-04-2019 18:41:17:606","0.13496615112402474","0.18983112830795346","0.10072387164706952","0.7242300183593208","0.755267311885204"
"19-04-2019 18:41:18:607","0.09878553724894319","0.2518815350254759","0.15719149325396808","0.9851281476270133","0.6658269159407175"
"19-04-2019 18:41:19:609","0.17671152841815352","0.6810045016030559","0.06766873013653277","0.6259043302110567","0.6954528911514221"
"19-04-2019 18:41:20:611","0.34530516539687045","0.370869768695015","0.01182307628035324","0.5211424640986555","0.6879606808002907"
"19-04-2019 18:41:21:617","0.09782284120480278","0.24759870671969003","0.09319879272789022","0.8903638379034166","0.6029031112130325"
"19-04-2019 18:41:22:618","0.2799581588565184","0.6529607798095541","0.14225878384624288","0.6991644332357341","0.7189702874581525"
"19-04-2019 18:41:23:625","0.22032393119757643","0.8332007124131521","0.12056003464508587","0.8771654512944225","0.7675724442795753"
"19-04-2019 18:41:24:629","0.3545037040970287","0.7002698348854511","0.10888748503663959","0.6659737552475313","0.6123616590080279"
"19-04-2019 18:41:25:634","0.03256510666564214","0.8420224781317558","0.10788915579336499","0.8960490545544617","0.8602782036003105"
"19-04-2019 18:41:26:636","0.19664475196524958","0.7168018735158153","0.06413646942787136","0.7797003610986066","0.9713713869939373"
"19-04-2019 18:41:27:637","0.3939116448980663","0.8143067455197276","0.06569531424554323","0.8441181522273999","0.5116334927182344"
"19-04-2019 18:41:28:641","0.11909382672595181","1.1989810304776272","0.04778613244370351","0.8361867759769303","0.8537280003094496"
"19-04-2019 18:41:29:642","0.08437929217894942","0.46096424247782314","0.015570123946161597","0.6869387733705631","0.6424521508464203"
"19-04-2019 18:41:30:643","0.18734530495739354","0.527003473111742","0.057068027270674664","0.6928395853868854","0.6996872124939072"
"19-04-2019 18:41:31:645","0.3842896920701089","1.0714435938270197","0.037520598060540755","0.5604653215442167","0.6258102146768834"
"19-04-2019 18:41:32:650","0.06259230252161566","0.8207393224465821","0.12335525257822806","0.7638586681786432","0.6954220569811956"
"19-04-2019 18:41:33:654","0.28322947226934797","0.8989101767496814","0.006355857405620724","0.87363677589403","0.9218279742632656"
"19-04-2019 18:41:34:657","0.11364029007325538","0.18111307262586185","0.16068941403035622","0.5060975367974727","0.7702414202510853"
"19-04-2019 18:41:35:659","0.13637735361680778","1.193693641230605","0.03405753891217089","0.782046624791108","0.993461215277549"
"19-04-2019 18:41:36:663","0.3000442955439179","0.9159463519074241","0.011075008334659754","0.5597308454137941","0.9273830063698645"
"19-04-2019 18:41:37:667","0.3489710799177996","0.5968469730373359","0.1985623291115537","0.7472843133018123","0.8065169712797532"
"19-04-2019 18:41:38:670","0.3529416328692147","0.7238917448189179","0.1090451362074642","0.5176113896949414","0.5940605894505787"
"19-04-2019 18:41:39:673","0.2609489836065135","0.7501980781308826","0.19022512292936627","0.8018308829007657","0.6700221538338508"
"19-04-2019 18:41:40:677","0.27604997636667533","0.0052521423997083485","0.1850755066972866","0.7500670538791601","0.6861658380486255"
"19-04-2019 18:41:41:678","0.2935237531145219","1.0741169493321887","0.04089145053291783","0.8695508468348262","0.5448039926326238"
"19-04-2019 18:41:42:681","0.027410066673571577","0.9593168541327719","0.12155595371518549","0.5548613100656972","0.8886763054513769"
"19-04-2019 18:41:43:688","0.3571449888826934","0.7851446679535734","0.1453420191527234","0.954894036722477","0.5756884571933818"
"19-04-2019 18:41:44:688","0.16041505027084424","0.20796949635196638","0.00978509430751755","0.9481894890675608","0.8143743255732686"
"19-04-2019 18:41:45:692","0.26632064904481173","0.4858911452148109","0.11255744026354289","0.8681583667568971","0.780840571582928"
"19-04-2019 18:41:46:699","0.1329813236904642","0.32187788781453436","0.14609863711024607","0.7519651796067865","0.9444728081780264"
"19-04-2019 18:41:47:703","0.12116478622132339","0.8914174468036684","0.08624782891838977","0.7238651390215375","0.8192091708330441"
"19-04-2019 18:41:48:707","0.03390553528647513","0.9063199313230562","0.0780014436710079","0.6480048541167067","0.793919825555709"
"19-04-2019 18:41:49:708","0.07955428757675667","0.4371667495976988","0.07469670001531473","0.8316231296704781","0.7941240937545974"
"19-04-2019 18:41:50:712","0.07845889207235263","1.1410799699841578","0.14821571473851053","0.9279363083337921","0.7841963032342241"
"19-04-2019 18:41:51:716","0.008376182546351708","0.07670736548295036","0.06352583209734584","0.6730387392787813","0.517907493657336"
"19-04-2019 18:41:52:718","0.00743707817316861","1.2986858286719865","0.1131588057278392","0.9740637695981151","0.9239253603394424"
"19-04-2019 18:41:53:721","0.30213334187661633","0.1716966786435948","0.15728435082848038","0.675615013624472","0.6382266355075058"
"19-04-2019 18:41:54:723","0.19205081893226553","0.4883943375746982","0.0973702746307199","0.5377677921827542","0.9466610478290314"
"19-04-2019 18:41:55:728","0.23256292370078127","1.0592945403772946","0.10098537387341633","0.8909176538832673","0.766581016457039"
"19-04-2019 18:41:56:729","0.1939216110519374","0.2964380750113099","0.13035953155510865","0.7578371957597116","0.9397585121924581"
"19-04-2019 18:41:57:731","0.3856899752550534","0.6220694989983497","0.01695126929076749","0.8253091338828207","0.7523005090933046"
"19-04-2019 18:41:58:733","0.37188905099079417","0.6331184332642118","0.0936938895759739","0.8637408157543013","0.6193983078060481"
"19-04-2019 18:41:59:735","0.1049232296781315","0.9820055777430827","0.08278809101602169","0.7448457534095121","0.5010574258624189"
"19-04-2019 18:42:00:739","0.36809675173282796","1.019811090547458","0.0675358929761927","0.7235678508434158","0.7697992790555978"
"19-04-2019 18:42:01:741","0.25873756574245343","0.1327474120307823","0.17444051868621221","0.9753216790041022","0.9485709633046142"
"19-04-2019 18:42:02:743","0.19137201777916865","1.2222674212305404","0.018539884441247347","0.9201751701237019","0.6614946365532235"
"19-04-2019 18:42:03:748","0.24486629486486838","0.5266707265074001","0.018997840142414214","0.9616214284072829","0.8419224857681498"
"19-04-2019 18:42:04:750","0.037442565527500714","0.4478207123823224","0.09347113104396017","0.9441475728421307","0.8657420943824333"
"19-04-2019 18:42:05:751","0.26974982925131075","0.6392718685978668","0.05740989097392007","0.8477628368413113","0.9068284022929418"
"19-04-2019 18:42:06:754","0.08727605302956315","0.040053493132249096","0.16966686244312018","0.9357176365329751","0.5136953963469815"
"19-04-2019 18:42:07:759","0.13884825247771132","1.0699239703812546","0.008176063556735147","0.9061278506244712","0.7418526381685597"
"19-04-2019 18:42:08:767","0.09489433453218782","0.12910168249657133","0.14883767589335167","0.6774594909305562","0.8558075756424318"
"19-04-2019 18:42:09:772","0.022310620670063265","1.1342535915845091","0.03236144025807548","0.8211782280155467","0.5869062057782528"
"19-04-2019 18:42:10:778","0.14488482093806096","0.033707063174765906","4.1211963269685017E-4","0.7465934101022127","0.7535184023736778"
"19-04-2019 18:42:11:781","0.018065057072228365","0.19330805004481497","0.06634192928439087","0.5617571982666327","0.78058142591819"
"19-04-2019 18:42:12:787","0.3637688917046746","1.0444916549148167","0.07600613371298666","0.9511419297895094","0.5379715028690746"
"19-04-2019 18:42:13:790","0.3338182075257271","0.9512969068810727","0.126350273345016","0.6558413468836037","0.6991089115798673"
"19-04-2019 18:42:14:796","0.03654448215331687","1.1026682028286914","0.17353226841796682","0.8675971194413293","0.5491496236094067"
"19-04-2019 18:42:15:801","0.3451693951654175","0.15283959653505885","0.12913433776393463","0.8027672436191347","0.9789356027573335"
"19-04-2019 18:42:16:802","0.2704268575351789","0.14696005471099563","0.039601163397766315","0.6165227598155356","0.8643217514659756"
"19-04-2019 18:42:17:804","0.3544303335028945","1.1794861169607758","0.09780937374033216","0.5529009961135567","0.9698511480013454"
"19-04-2019 18:42:18:808","0.15640150286352852","0.32451483839204603","0.16766747669325435","0.7893791265259984","0.6142585502587703"
"19-04-2019 18:42:19:811","0.319858220971353","1.138796265754859","0.15675903844209227","0.753257723512021","0.6324259230377209"
"19-04-2019 18:42:20:817","0.13930943859382738","0.18665161116112755","0.10867650853591121","0.5283847294108609","0.7429622627681005"
"19-04-2019 18:42:21:826","0.0032696257537223605","1.0713631424933339","0.11323216523494058","0.5615053957553804","0.7884504508390895"
"19-04-2019 18:42:22:830","0.3862491328880392","0.7243996272038262","0.08394135144850606","0.8068349169586062","0.52435577482129"
"19-04-2019 18:42:23:837","0.3152515051009728","0.8076799979866187","0.11490198428482204","0.919428172798775","0.6529607372244652"
"19-04-2019 18:42:24:840","0.06487504169541598","1.2183456655527585","0.09173678370073218","0.9359713186614661","0.7283025117554853"
"19-04-2019 18:42:25:841","0.10750055491061997","1.0335779174262012","0.08091975561874709","0.6328324027259119","0.9102779120309111"
"19-04-2019 18:42:26:845","0.14069838540207688","0.9034046233328838","0.1111784155185688","0.7664116339027705","0.9380449585076954"
"19-04-2019 18:42:27:850","0.270464687328175","0.7059090420111459","0.03846737894220764","0.9995460789582729","0.7267252965762756"
"19-04-2019 18:42:28:851","0.17929123241520256","0.6093428549208265","0.050997728047796634","0.7542758802260947","0.8443415387155611"
"19-04-2019 18:42:29:856","0.3232924783851441","0.09421522084288629","0.061215767717435005","0.9044206137577364","0.8857634717985248"
"19-04-2019 18:42:30:866","0.37166360233344115","0.10072424278425772","0.07919353075198438","0.6124721529284888","0.5252792850686764"
"19-04-2019 18:42:31:868","0.12412790080651548","1.080087003205857","0.19739594175929964","0.7242679294942803","0.9992299488221226"
"19-04-2019 18:42:32:873","0.07048197554791975","0.23908931866112987","0.11585277628708819","0.9836505549910823","0.8677820546517663"
"19-04-2019 18:42:33:875","0.26421951348013445","0.572868814033875","0.01750250872562087","0.9839073030707042","0.7271553075536423"
"19-04-2019 18:42:34:878","0.09332651573325662","0.09086501433786336","0.08637819438099217","0.5861350892180406","0.5435764054450155"
"19-04-2019 18:42:35:880","0.09809926604485449","0.826307426761906","0.14960154445886195","0.848746776702284","0.911089861762505"
"19-04-2019 18:42:36:883","0.08493870217680728","0.08728175950872007","0.06097531688277205","0.5515978986745831","0.5245418476499049"
"19-04-2019 18:42:37:885","0.2454216488849606","1.2986563716771893","0.061011442790168346","0.9096548923538246","0.7749445654116836"
"19-04-2019 18:42:38:888","0.18460272482392812","0.09398287689608767","0.12423144308741257","0.7835792421351027","0.9690489526631043"
"19-04-2019 18:42:39:891","0.22351824476814347","0.7365073547328782","0.0993512101248993","0.7201834989709587","0.9868299512679999"
"19-04-2019 18:42:40:895","0.13185695261996275","0.45678640519449176","0.0887556070050263","0.6891877306562926","0.9386493754688656"
"19-04-2019 18:42:41:901","0.027068533396247752","0.2910976338032027","0.05624044747237858","0.701445383538636","0.8263696262014415"
"19-04-2019 18:42:42:925","0.370879978522686","0.8048840534756448","0.09665008113599519","0.7389221971322483","0.6319118988605288"
"19-04-2019 18:42:43:941","0.12466980545399893","0.2657113257746945","0.15941723271845595","0.8824593860945888","0.6186800088845873"
"19-04-2019 18:42:44:941","0.2389267782349204","1.1120038827033045","0.1662670464994761","0.507438316693301","0.6552980455556272"
"19-04-2019 18:42:45:945","0.38760886787783977","0.4702898057297716","0.15970738248560853","0.9819179314570099","0.8033570460139807"
"19-04-2019 18:42:46:950","0.31953374402581464","0.05182113783614489","0.10566456706425616","0.77215540513294","0.6415704974067054"
"19-04-2019 18:42:47:952","0.16381335274080971","0.35144804006092817","0.11796070552834322","0.5538047981432989","0.9561786992576664"
"19-04-2019 18:42:48:957","0.010352274557417962","0.3494320007850793","0.14766036801099575","0.9525314454152405","0.6606436224177795"
"19-04-2019 18:42:49:960","0.0861612768947631","0.7820808837962158","0.13019196546230424","0.7906335738419338","0.6818589379921871"
"19-04-2019 18:42:50:962","0.28868680729601487","0.026984703239312048","0.044735205674112245","0.8177420377344184","0.9010420883935378"
"19-04-2019 18:42:51:966","0.1727515555700482","0.8168898026440999","0.023751544741982156","0.8541186985262974","0.6812484829933034"
"19-04-2019 18:42:52:969","0.3221427544059743","0.6272792659098856","0.006015881921035172","0.6069032051751957","0.8693232178878787"
"19-04-2019 18:42:53:974","0.3617083189043282","0.7933970766627136","0.030171552918497536","0.7030747001857638","0.7522311057433426"
"19-04-2019 18:42:54:977","0.25722371829528495","0.11130839779639952","0.046484139553065545","0.6548689047528986","0.8001079973376486"
"19-04-2019 18:42:55:979","0.05370029759240134","0.1262949076234317","0.12953514538025543","0.7330169964550437","0.6965372331196962"
"19-04-2019 18:42:56:984","0.2534562360966096","0.2795623032175777","0.1522516976309003","0.5547620767953889","0.5139083149895309"
"19-04-2019 18:42:57:986","0.26497067682525816","0.11475837374830768","0.049236180429146265","0.5973618335627594","0.5645741609557349"
"19-04-2019 18:42:58:988","0.1330027357522936","0.7152436647729808","0.17879121646954563","0.5507667005003549","0.5948690577170789"
"19-04-2019 18:42:59:992","0.12694177416734576","0.6032559599412484","0.11672819202888662","0.5150823566640366","0.6677178993760939"
"19-04-2019 18:43:00:994","0.05178085739432175","0.6787456578133714","0.09429087420930332","0.7631707608561102","0.9986751226680746"
"19-04-2019 18:43:01:999","0.15232170669020206","0.5787634301383957","0.11566696976144725","0.8619078529471943","0.9228574920375378"
"19-04-2019 18:43:03:4","0.05073454611635926","0.9686065877406762","0.1145386474730755","0.7300458552386128","0.7364925477866209"
"19-04-2019 18:43:04:8","0.2889227384920929","1.2155766437424622","0.19918532619217633","0.6672438988612415","0.8407381492658876"
"19-04-2019 18:43:05:12","0.37421775638796817","0.16356994078769796","0.10177147694269816","0.5868423514086845","0.9352272759933109"
"19-04-2019 18:43:06:21","0.156568436417568","1.0025423523293018","0.1512601537960589","0.8174384671002324","0.7682649728297126"
"19-04-2019 18:43:07:24","0.1908306535668432","1.010918173084017","0.06787583866437533","0.7983647709652217","0.9902983987173244"
"19-04-2019 18:43:08:36","0.20280083591299836","1.0361895224528488","0.1596895914050403","0.866835220589091","0.8070335712123576"
"19-04-2019 18:43:09:42","0.06479274197442338","0.32254008333950135","0.0066194949889119455","0.5247320510876585","0.9038273895028318"
"19-04-2019 18:43:10:45","0.09859889267818192","0.7460493510836698","0.15730297071428712","0.9315347901234985","0.6700883570233436"
"19-04-2019 18:43:11:46","0.31264341716474847","0.9962851452626056","0.12723549407739973","0.8837880896912733","0.7931842011179902"
"19-04-2019 18:43:12:51","0.13026112363108502","1.0737697737285747","0.17212402782989533","0.737110678440063","0.8311831555801499"
"19-04-2019 18:43:13:52","0.2953406355336005","0.4683268889505852","0.18038804981344625","0.5102414282654295","0.5838558124510398"
"19-04-2019 18:43:14:58","0.22687515425952687","0.5330990929850324","0.09143910630580475","0.8608041213752484","0.8190137284216445"
"19-04-2019 18:43:15:62","0.02992865035999417","0.6500944819855643","0.16021772164848927","0.5712325343218614","0.5873052765489328"
"19-04-2019 18:43:16:66","0.06394038986222897","1.1471842948346562","0.0629556658736959","0.5859859524264142","0.6251522675234329"
"19-04-2019 18:43:17:70","0.3365977160394114","0.7121792858763826","0.09490711694994786","0.9483912231556488","0.5305235328764568"
"19-04-2019 18:43:18:74","0.10038594808115997","0.09356284863153468","0.15734905796198684","0.9453979439068045","0.6439687914168253"
"19-04-2019 18:43:19:75","0.33810929343443746","0.8808561655693513","0.07610535509698468","0.5026181580294764","0.9891035122825442"
"19-04-2019 18:43:20:80","0.12151309338699111","0.9762592532714411","0.16241420468417253","0.8206546147467306","0.6712522821541174"
"19-04-2019 18:43:21:83","0.04461331244401343","0.9200926704737921","0.18753614496074084","0.6210591578911944","0.6462262027317007"
"19-04-2019 18:43:22:84","0.17829422904866044","0.22767164674578894","0.0013699854660217837","0.6190052049914752","0.5928484611206115"
"19-04-2019 18:43:23:91","0.18423970857518768","0.35350919209389847","0.1714660457666539","0.6208456143237886","0.6157001551110107"
"19-04-2019 18:43:24:91","0.39656675034862127","0.33115955664133534","0.057387596934522715","0.747266526764953","0.8707642304936221"
"19-04-2019 18:43:25:94","0.33120869429257155","1.2253255763415984","0.1068496152200062","0.9430866072560204","0.8955054368823125"
"19-04-2019 18:43:26:95","0.3185094994560736","1.0108134170613472","0.09526467471674767","0.785040783170323","0.8932940675804644"
"19-04-2019 18:43:27:97","0.20852949472131527","0.8077610719264632","0.1653816859965505","0.8925460395044833","0.7625971669768223"
"19-04-2019 18:43:28:99","0.07455616281941412","1.2390927053743532","0.11040320979904827","0.7863654661018792","0.5851997609926809"
"19-04-2019 18:43:29:102","0.048040169692000714","0.802938176690089","0.17732130080047503","0.5422891444639419","0.5679288643242619"
"19-04-2019 18:43:30:107","0.2476056364138875","8.073484803719056E-4","0.019206031655352132","0.5809391081589282","0.7628452360269856"
"19-04-2019 18:43:31:110","0.2177237129015906","0.6364533838279001","0.012122939557631352","0.8778067456884014","0.7527730581206231"
"19-04-2019 18:43:32:115","0.050255330648077745","0.8965469268554386","0.18147125469193737","0.884410213709784","0.5852187534777906"
"19-04-2019 18:43:33:118","0.33984398682300565","1.2162255765844239","0.14769486857790579","0.7271565255630227","0.9787510912656661"
"19-04-2019 18:43:34:121","0.013116206314119472","0.09067799688840211","0.19858021405490506","0.8289814544965941","0.8274897395817891"
"19-04-2019 18:43:35:124","0.05733797582427678","1.1195918816206751","0.07679883576354535","0.9686759151759207","0.7153375016205326"
"19-04-2019 18:43:36:128","0.12326370451997999","0.9483141303583716","0.17465398424535405","0.7506302438139831","0.7996674622063085"
"19-04-2019 18:43:37:141","0.03711333304949212","0.2562026635237089","0.17656800901586953","0.8522585620024861","0.8455292285171898"
"19-04-2019 18:43:38:147","0.06949040542385077","0.7608668015309807","0.1291671661002872","0.993857174445173","0.7273741281342652"
"19-04-2019 18:43:39:148","0.31183578786154514","0.32274935944142336","0.10225105004085377","0.7187446827743849","0.5172383812136955"
"19-04-2019 18:43:40:151","0.1335998624253632","0.7738596517456386","0.08090372917341036","0.5822015679859324","0.6536015923687084"
